cell_id,lon,lat,year,month,time_index,MCI,MCI_shifted,log_MCI,observed,log_MCI_pred_mean,log_MCI_pred_std,MCI_pred_mean,MCI_pred_std,MCI_pred_cv_pct,residual_log
0,121.055475,14.38994,2023,7,30,-0.2268814699999999,0.16086546875,-1.8271868611302244,True,-1.8285364230462318,0.11323329618502305,-0.22709842148256817,0.018190761137427885,6.192564433383459,0.0013495619160073247
0,121.055475,14.38994,2023,8,31,-0.1356135475,0.2521333912499999,-1.377797001159467,True,-1.3757663814421153,0.09572750027826546,-0.13510104028680558,0.02418516031543806,6.958121783577916,-0.002030619717351634
0,121.055475,14.38994,2023,9,32,-0.1266062774999999,0.2611406612499999,-1.3426960848387968,True,-1.3745606648525728,0.062157206555525785,-0.13479623721961698,0.015722709003389162,4.521968956691511,0.03186458001377601
0,121.055475,14.38994,2023,10,33,-0.1812734468749999,0.206473491875,-1.577583243465077,True,-1.5669942180342902,0.1038778056299333,-0.17907547717793448,0.021676333525697106,6.629112247793895,-0.01058902543078677
0,121.055475,14.38994,2023,11,34,-0.0894457468749999,0.2983011918749999,-1.2096515919112538,True,-1.2144446730471894,0.10235669307264435,-0.09087210762847064,0.03038712597009949,8.428271402090221,0.004793081135935573
0,121.055475,14.38994,2023,12,35,-0.06927102375,0.3184759149999999,-1.1442084269234545,True,-1.1424181697989537,0.07025798608457917,-0.06870035930856433,0.02241557013872896,6.149935981580492,-0.0017902571245007604
0,121.055475,14.38994,2024,1,36,-0.07404786,0.3136990787499999,-1.1593211005128008,True,-1.1657661849869845,0.04936634258095565,-0.07606317564602955,0.015386687426312025,4.2346692858917345,0.006445084474183682
0,121.055475,14.38994,2024,2,37,-0.0797358562499999,0.3080110825,-1.1776195145130472,True,-1.1760730899840939,0.03621507532682238,-0.07925917187362269,0.011171907714831222,3.0793218240638582,-0.0015464245289533718
0,121.055475,14.38994,2024,3,38,-0.1021364587499999,0.28561048,-1.25312635451207,True,-1.2355963932725123,0.06279847359375633,-0.09708557656534617,0.01825308987787822,5.082442287439249,-0.017529961239557856
0,121.055475,14.38994,2024,4,39,-0.0861526337499999,0.3015943049999999,-1.1986725256526098,True,-1.2034144050676923,0.03092195108420785,-0.08757937219236012,0.009281766810161041,2.569518110635254,0.004741879415082417
0,121.055475,14.38994,2024,5,40,-0.1031384412499999,0.2846084974999999,-1.2566407360771068,True,-1.2337066027586667,0.04313774837562576,-0.09653576813259579,0.012562194202265,3.4965970255137084,-0.022934133318440075
0,121.055475,14.38994,2024,6,41,-0.1057939624999999,0.28195297625,-1.2660149728350232,True,-1.2485628673743856,0.030508891153293242,-0.10083010049069557,0.008753514588500157,2.443520622830204,-0.01745210546063758
0,121.055475,14.38994,2024,7,42,-0.24977659875,0.1379703399999999,-1.9807165444613977,True,-1.8487481743043501,0.08871168025556428,-0.23031281565921277,0.013966245588945055,4.798472906616654,-0.13196837015704754
0,121.055475,14.38994,2024,8,43,-0.1269187918749999,0.260828146875,-1.343893529618935,True,-1.3366611871951588,0.03527573970912332,-0.1250255553881776,0.009267691135492445,2.6390935898382524,-0.007232342423776128
0,121.055475,14.38994,2024,9,44,-0.2150044862499999,0.1727424525,-1.7559535075927142,True,-1.7399020967604792,0.10137354801207663,-0.21220935327596777,0.0177948678489758,5.826393806917289,-0.016051410832234936
0,121.055475,14.38994,2024,10,45,-0.1076939525,0.2800529862499999,-1.2727764571087328,True,-1.2864471644780882,0.08960246019754073,-0.11149642446260732,0.02475272571098625,6.965110007754766,0.013670707369355384
0,121.055475,14.38994,2024,11,46,-0.0595416599999999,0.3282052787499999,-1.114116016512774,True,-1.1112991132768673,0.023511120218422457,-0.058615834119485954,0.007738240968590193,2.1156428487642405,-0.002816903235906665
0,121.055475,14.38994,2024,12,47,-0.2654219712499999,0.1223249674999999,-2.1010741074926584,True,-1.9775789221105948,0.1261910498308204,-0.24934302008010867,0.017465335797653057,6.381087926247793,-0.12349518538206361
0,121.055475,14.38994,2025,1,48,-0.0912679224999999,0.2964790162499999,-1.215778834549621,True,-1.1955400532932194,0.09030485522886306,-0.08520641670018081,0.027320878044573563,7.553478026947776,-0.02023878125640155
0,121.055475,14.38994,2025,2,49,-0.0926217324999999,0.29512520625,-1.2203555847202876,True,-1.2128859481134218,0.06582487360230839,-0.09040900059251611,0.01957223219638736,5.427128058058172,-0.007469636606865837
0,121.055475,14.38994,2025,3,50,-0.0999367399999999,0.2878101987499999,-1.2454540482213714,True,-1.2190547537217076,0.05691186378706553,-0.0922375746752156,0.01681798867602648,4.6685240029881125,-0.026399294499663828
0,121.055475,14.38994,2025,4,51,-0.0825472287499999,0.3051997099999999,-1.1867889297688792,True,-1.1830320119714095,0.0277757225284691,-0.08139846196771577,0.008509050288123881,2.3478420065897896,-0.003756917797469672
0,121.055475,14.38994,2025,5,52,-0.1014788043749999,0.286268134375,-1.2508263745919268,True,-1.241973458907904,0.03466637100689144,-0.09893324553493754,0.010012122640863876,2.791232836599776,-0.00885291568402291
0,121.055475,14.38994,2025,6,53,-0.2018060956249999,0.185940843125,-1.6823267035718903,True,-1.7009528039134179,0.08581088544552463,-0.2052373933769542,0.015661305690721203,5.044871630070966,0.018626100341527563
0,121.055475,14.38994,2025,7,54,-0.30920781875,0.0785391199999999,-2.544158434376838,True,-2.325592462093096,0.2683971734445812,-0.2900214105244229,0.02622925554912351,11.54102353784792,-0.21856597228374186
0,121.055475,14.38994,2025,8,55,-0.1809611549999999,0.20678578375,-1.5760718826663496,True,-1.5277916881317726,0.052627078301423054,-0.17073256477770915,0.01142083245157405,3.4446501254223314,-0.04828019453457699
0,121.055475,14.38994,2025,9,56,-0.2612567887499999,0.1264901499999999,-2.067590839458895,True,-1.9920638423974024,0.13058742830180117,-0.2513333401958624,0.017813901020579122,6.555383694161239,-0.07552699706149246
0,121.055475,14.38994,2025,10,57,-0.1639753475,0.2237715912499999,-1.4971294292760249,True,-1.4973468876525202,0.14837397215747833,-0.16402400321645072,0.033194660607844144,9.90912482478212,0.0002174583764953386
0,121.055475,14.38994,2025,11,58,-0.1204239774999999,0.2673229612499999,-1.319297758853115,True,-1.3353762133140359,0.07562643409962994,-0.12468774828237239,0.01989422853220203,5.663305467449203,0.016078454460920932
0,121.055475,14.38994,2025,12,59,-0.0923485312499999,0.2953984074999999,-1.2194302998946498,True,-1.2305460870455347,0.08676650362150225,-0.09561393468481022,0.02534735935518261,7.051056805992799,0.011115787150884904
1,121.055475,14.39894,2021,1,0,-0.1540702924999999,0.2336766462499999,-1.4538169728971166,True,-1.5029046599796139,0.09510664128623483,-0.16526395547858894,0.021159609282285465,6.3281885949787995,0.04908768708249722
1,121.055475,14.39894,2021,2,1,-0.0954588206249999,0.292288118125,-1.230015257280617,True,-1.2436208516163179,0.03487804886367437,-0.09940864341621325,0.010056677153920382,2.804556454512951,0.013605594335700966
1,121.055475,14.39894,2021,3,2,-0.1172538674999999,0.27049307125,-1.307508795626248,True,-1.3038837010471784,0.05893865843308437,-0.11627152506739397,0.016000396680019388,4.520238912853148,-0.0036250945790696765
1,121.055475,14.39894,2021,4,3,-0.1350991812499999,0.2526477574999999,-1.3757590231989087,True,-1.3529215111118544,0.054260569585697915,-0.12926294614557216,0.014025488667501576,4.010622134399034,-0.022837512087054312
1,121.055475,14.39894,2021,5,4,-0.1022989974999999,0.28544794125,-1.2536956088942517,True,-1.2530800704220253,0.03064780257521372,-0.1021232392229014,0.008753738753908679,2.445797622883894,-0.0006155384722263957
1,121.055475,14.39894,2021,6,5,-0.1464687087499999,0.2412782299999999,-1.4218045300647852,True,-1.391536014518357,0.03703953246369665,-0.13905392372605369,0.009211473003474054,2.6617731828174707,-0.030268515546428176
1,121.055475,14.39894,2021,7,6,-0.1591332599999999,0.2286136787499999,-1.4757216923599734,True,-1.4818774753670962,0.09977536878133444,-0.16053623356810537,0.02267003190059058,6.73303767955699,0.006155783007122828
1,121.055475,14.39894,2021,8,7,-0.17246134125,0.2152855974999999,-1.5357897718795828,True,-1.511659320574556,0.0644638208432267,-0.16720321730964977,0.014217090947029226,4.2644410659092875,-0.024130451305026668
1,121.055475,14.39894,2021,9,8,-0.2251892074999999,0.16255773125,-1.8167220710747456,True,-1.8372800607372022,0.1280700759641926,-0.22849695088601799,0.02039515804303691,6.970634401420811,0.02055798966245659
1,121.055475,14.39894,2021,10,9,-0.256219314375,0.1315276243749999,-2.028538378133427,True,-2.034880240845316,0.1422189146080765,-0.2570508051246926,0.01858746226766333,6.989055756372026,0.006341862711888968
1,121.055475,14.39894,2021,11,10,-0.1262351993749999,0.261511739375,-1.3412761040373764,True,-1.3368558815907434,0.057321693959373046,-0.1250767007900953,0.015056702992573343,4.287799062615872,-0.004420222446632982
1,121.055475,14.39894,2021,12,11,-0.1080064668749999,0.2797404718749999,-1.273892991798199,True,-1.2795879982801663,0.07188817597585002,-0.10959506284982123,0.01999583100272484,5.618072072610209,0.005695006481967413
1,121.055475,14.39894,2022,1,12,-0.09177560125,0.2959713374999999,-1.2174926621169426,True,-1.2147729673844296,0.023329296450429818,-0.09096955395798267,0.006923607589596251,1.9204655583224695,-0.0027196947325129894
1,121.055475,14.39894,2022,2,13,-0.1204432281249999,0.2673037106249999,-1.3193697740593175,True,-1.336461090391306,0.08596264853910406,-0.12497298041919691,0.02258874542521999,6.432110082152473,0.01709131633198835
1,121.055475,14.39894,2022,3,14,-0.0990385099999999,0.2887084287499999,-1.2423379972077353,True,-1.2475912341634023,0.03778225741441191,-0.1005511870830304,0.010850903817806958,3.028416389904147,0.00525323695566704
1,121.055475,14.39894,2022,4,15,-0.1348713912499999,0.2528755475,-1.374857818395237,True,-1.3673067311180793,0.07486808482457726,-0.1329546783949408,0.019075808560908337,5.475588112065815,-0.0075510872771575865
1,121.055475,14.39894,2022,5,16,-0.11866624125,0.2690806974999999,-1.3127439536621932,True,-1.3079154028528972,0.05695853306309139,-0.11736382958032537,0.015400625263342354,4.354909571280398,-0.004828550809296006
1,121.055475,14.39894,2022,6,17,-0.1247774143749999,0.262969524375,-1.33571713041976,True,-1.3748480004816683,0.04442078351676993,-0.1348689085275434,0.011233040236658942,3.2309596043495294,0.03913087006190841
1,121.055475,14.39894,2022,7,18,-0.1325155987499999,0.25523134,-1.3655849294088644,True,-1.4303770440204977,0.062202858171056814,-0.14852822949622616,0.014880087443575763,4.348703611476963,0.06479211461163326
1,121.055475,14.39894,2022,8,19,-0.2433074999999999,0.1444394387499999,-1.9348949682769123,True,-1.9199485511151326,0.11136500736579075,-0.2411324336608976,0.016327725439179642,5.800416229961392,-0.01494641716177969
1,121.055475,14.39894,2022,9,20,-0.1660512512499999,0.2216956875,-1.506449614511174,True,-1.4765155558780512,0.05334299863514733,-0.1593146760399776,0.012185261877964336,3.6127623866059055,-0.02993405863312293
1,121.055475,14.39894,2022,10,21,-0.1034116424999999,0.28433529625,-1.2576011166067818,True,-1.2930173850721176,0.058340607275744846,-0.1133055017544311,0.01601108009594955,4.511973926204474,0.035416268465335854
1,121.055475,14.39894,2022,11,22,-0.145037084375,0.2427098543749999,-1.4158885639630292,True,-1.3956763996673354,0.08572926247994948,-0.14008147988505212,0.02123217713025024,6.1424885095415656,-0.020212164295693835
1,121.055475,14.39894,2022,12,23,-0.1512781706249999,0.2364687681249999,-1.4419391384387394,True,-1.4445338511297094,0.09610990050303762,-0.15189094380969942,0.02266809620675722,6.653350520506951,0.0025947126909700025
1,121.055475,14.39894,2023,1,24,-0.1649254537499999,0.2228214849999999,-1.5013843438008745,True,-1.4598520078730277,0.08514228551489068,-0.15547629233667715,0.019776053693651343,5.832254574827837,-0.041532335927846775
1,121.055475,14.39894,2023,2,25,-0.1004441962499999,0.2873027425,-1.2472187672714827,True,-1.261321907887139,0.05201469847828137,-0.1044676290199853,0.014734687880742387,4.123824231786479,0.014103140615656207
1,121.055475,14.39894,2023,3,26,-0.1073554999999999,0.2803914387499999,-1.2715686565631426,True,-1.2788492601810617,0.021103355765214823,-0.1093895055445982,0.005874275942825614,1.6501832094133573,0.007280603617919157
1,121.055475,14.39894,2023,4,27,-0.1279600875,0.2597868512499999,-1.3478937870733798,True,-1.3351364816114264,0.02324857819131437,-0.12462467709497499,0.006117218473962325,1.7412885133102487,-0.012757305461953417
1,121.055475,14.39894,2023,5,28,-0.1555864187499999,0.2321605199999999,-1.460326250014171,True,-1.4812513556724431,0.05097096578278433,-0.16039392792522109,0.011588402535362795,3.4410747094064305,0.020925105658272214
1,121.055475,14.39894,2023,6,29,-0.1518703512499999,0.2358765874999999,-1.4444465450563997,True,-1.4239213298494473,0.03300667159149568,-0.14697890627179594,0.007946951377738643,2.318012301633652,-0.020525215206952385
1,121.055475,14.39894,2023,7,30,-0.2218703787499999,0.1658765599999999,-1.7965113817017964,True,-1.8414137990749064,0.11304672633436004,-0.22915388992361804,0.017928424989207787,6.139126707487079,0.04490241737311007
1,121.055475,14.39894,2023,8,31,-0.1307195837499999,0.2570273549999999,-1.3585727600625033,True,-1.380796437536521,0.08937411533146009,-0.13636867252472024,0.02246671015744062,6.472649617413009,0.022223677474017656
1,121.055475,14.39894,2023,9,32,-0.1349366424999999,0.2528102962499999,-1.375115888701806,True,-1.3601086210192528,0.0552859418692775,-0.13111403903758434,0.014188191575244728,4.064818133999234,-0.015007267682553227
1,121.055475,14.39894,2023,10,33,-0.1627062618749999,0.2250406768749999,-1.4914741070064454,True,-1.5082761839060395,0.0958557160253222,-0.16645582420498897,0.02121201823475361,6.355315892947474,0.01680207689959401
1,121.055475,14.39894,2023,11,34,-0.0719457956249999,0.3158011431249999,-1.1526425573919727,True,-1.1734725085063729,0.09565139312218111,-0.07845588024103334,0.029584120626616677,8.15114051916979,0.020829951114400114
1,121.055475,14.39894,2023,12,35,-0.067051831875,0.3206951068749999,-1.1372644300389656,True,-1.134664446798655,0.06494383238475658,-0.06621694509637283,0.020881390014513,5.7236156969568635,-0.0025999832403105216
1,121.055475,14.39894,2024,1,36,-0.0752648468749999,0.312482091875,-1.1632081174477324,True,-1.1609745415698782,0.044613038709359606,-0.07456611436677868,0.0139719482412378,3.8427232563630147,-0.0022335758778542214
1,121.055475,14.39894,2024,2,37,-0.07636470625,0.3113822324999999,-1.16673407805012,True,-1.1680627279664928,0.033299820459590214,-0.07677814950567624,0.010355204850372125,2.850858918986537,0.001328649916372715
1,121.055475,14.39894,2024,3,38,-0.08694666625,0.3008002724999999,-1.2013087809893097,True,-1.211483181722497,0.057504479708392994,-0.08999161224539237,0.017122265131050134,4.746618077407615,0.010174400733187206
1,121.055475,14.39894,2024,4,39,-0.0791760787499999,0.3085708599999999,-1.17580376995353,True,-1.1816275408280963,0.029078884362563593,-0.08096790208858895,0.008920792131935825,2.460917959155287,0.005823770874566314
1,121.055475,14.39894,2024,5,40,-0.0846298199999999,0.3031171187499999,-1.193636017628395,True,-1.2004818103069614,0.04034633976198021,-0.08669781035931956,0.01214623041909839,3.3608455718011845,0.0068457926785663314
1,121.055475,14.39894,2024,6,41,-0.0932398512499999,0.2945070874999999,-1.2224522099661608,True,-1.241130749882233,0.028065149850825578,-0.09868975704836486,0.008112433119913704,2.261256507703849,0.018678539916072268
1,121.055475,14.39894,2024,7,42,-0.1984025424999999,0.18934439625,-1.6641877197382262,True,-1.7138179909256703,0.08607934388644527,-0.20757037351865992,0.01550948051882705,5.022665437182856,0.04963027118744412
1,121.055475,14.39894,2024,8,43,-0.1183087606249999,0.269438178125,-1.311416309660507,True,-1.3016836059977428,0.031958481190828704,-0.11567359584433123,0.008695050811776699,2.455165068037595,-0.00973270366276413
1,121.055475,14.39894,2024,9,44,-0.2109825918749999,0.176764346875,-1.732937807061124,True,-1.746877615922804,0.09399658585403711,-0.21342955833754493,0.016385238613790168,5.380834066293909,0.013939808861680003
1,121.055475,14.39894,2024,10,45,-0.1167012224999999,0.2710457162499999,-1.305467777680332,True,-1.2931135863713556,0.08366869349195327,-0.11333190210734034,0.022959947590437808,6.470328235181448,-0.012354191308976414
1,121.055475,14.39894,2024,11,46,-0.0609473462499999,0.3267995924999999,-1.1184081629370912,True,-1.102004944453245,0.022195605822974078,-0.055542574493762986,0.0073734771217031335,2.0141112737008937,-0.016403218483846294
1,121.055475,14.39894,2024,12,47,-0.2110152174999998,0.17673172125,-1.7331223953948256,True,-1.7693303177455317,0.12043948040170414,-0.2172998427411101,0.020528559679290063,6.807065882145019,0.036207922350706134
1,121.055475,14.39894,2025,1,48,-0.0724860999999999,0.31526083875,-1.1543549232848374,True,-1.192153113967233,0.08634583395913561,-0.08417999307227647,0.026211741086970646,7.2428476634008,0.03779819068239565
1,121.055475,14.39894,2025,2,49,-0.0841223637499999,0.3036245749999999,-1.191963291413765,True,-1.1963051247672722,0.06229776803927408,-0.0854377933022411,0.018833185019255645,5.207514934903703,0.004341833353507241
1,121.055475,14.39894,2025,3,50,-0.0808683412499999,0.3068785974999999,-1.1813030574878096,True,-1.1981978348940567,0.05294425542488969,-0.0860094357358861,0.01597526743084766,4.418657243657176,0.01689477740624712
1,121.055475,14.39894,2025,4,51,-0.07253797625,0.3152089624999999,-1.1545194870752498,True,-1.1668850610209214,0.02613092974669303,-0.07641171611558373,0.008135478830330962,2.2393747781663067,0.012365573945671615
1,121.055475,14.39894,2025,5,52,-0.0939100687499999,0.2938368699999999,-1.2247305295829995,True,-1.226604395616112,0.032459992157077656,-0.09446016411649205,0.009520086404378266,2.646329352241829,0.001873866033112348
1,121.055475,14.39894,2025,6,53,,,,False,-1.7265334252671092,0.08652754009616485,-0.2098468926662018,0.015393253370625415,5.011634227862013,
1,121.055475,14.39894,2025,7,54,-0.26992560625,0.1178213324999999,-2.138585933327698,True,-2.295913382504937,0.26223058254957665,-0.2870775371572915,0.026398595824573195,11.421623504954361,0.15732744917723895
1,121.055475,14.39894,2025,8,55,-0.1577275737499999,0.2300193649999999,-1.4695917779510228,True,-1.521964565471856,0.05006401548360339,-0.16946430383425234,0.010928105214223731,3.289433710835574,0.0523727875208333
1,121.055475,14.39894,2025,9,56,-0.2197877874999999,0.16795915125,-1.7840344764654092,True,-1.8887989602127175,0.1254377138108603,-0.23649357765656176,0.018972875821769403,6.641136322773781,0.10476448374730829
1,121.055475,14.39894,2025,10,57,-0.1671251725,0.2206217662499999,-1.5113055086257905,True,-1.4920708377014607,0.14105833870240553,-0.16284051049539822,0.03172492713308587,9.453863391613918,-0.019234670924329844
1,121.055475,14.39894,2025,11,58,-0.1305244193749999,0.2572225193749999,-1.3578137345611083,True,-1.3485676441061958,0.0702860684455001,-0.12813508772755883,0.018247096330226267,5.211905294679106,-0.009246090454912537
1,121.055475,14.39894,2025,12,59,-0.0868295387499999,0.3009173999999999,-1.2009194704975878,True,-1.2098941970437194,0.07792701029991558,-0.08951810749728534,0.02324008120476207,6.440811972676955,0.008974726546131517
2,121.055475,14.40794,2021,1,0,-0.1900855524999999,0.19766138625,-1.621199882753016,True,-1.5826057779931058,0.09548626419056915,-0.1823078672365631,0.019616609457597252,6.033483860500925,-0.03859410475991032
2,121.055475,14.40794,2021,2,1,-0.103274819375,0.2844721193749999,-1.2571200288998343,True,-1.2630600203645868,0.03361240178569885,-0.10495957267228151,0.009505162568523776,2.661188007201472,0.0059399914647524366
2,121.055475,14.40794,2021,3,2,-0.1202999399999999,0.26744699875,-1.3188338677915286,True,-1.3100118661802127,0.058641421482939195,-0.11793008407973099,0.015822443897920188,4.476403840060495,-0.008822001611315855
2,121.055475,14.40794,2021,4,3,-0.1267495656249999,0.260997373125,-1.343244936365265,True,-1.3354970872807637,0.053198564511244835,-0.1247195433685706,0.013992679861423668,3.9834279698478157,-0.007747849084501324
2,121.055475,14.40794,2021,5,4,-0.0996242256249999,0.2881227131249999,-1.244368802355999,True,-1.244354093121814,0.03156536966602892,-0.09961998752936918,0.00909483372602509,2.53668709256529,-1.4709234184895337e-05
2,121.055475,14.40794,2021,6,5,,,,False,-1.3705746162406516,0.035159335712231135,-0.1337859512400515,0.008929099617672014,2.5652989115375315,
2,121.055475,14.40794,2021,7,6,-0.1664210725,0.2213258662499999,-1.5081191555652016,True,-1.508489758587202,0.10183911912537988,-0.16650308133757885,0.022531279550782105,6.751064668861842,0.00037060302200031536
2,121.055475,14.40794,2021,8,7,-0.1559700599999999,0.2317768787499999,-1.4619800996002523,True,-1.492184427147896,0.061427019039374274,-0.16286605604120372,0.013813762263744514,4.116583575180685,0.030204327547643572
2,121.055475,14.40794,2021,9,8,-0.2325560912499999,0.1551908474999999,-1.8630996452657675,True,-1.8154656397759255,0.12641157361467079,-0.2249848365164273,0.020575013468177833,6.96303861913207,-0.04763400548984209
2,121.055475,14.40794,2021,10,9,-0.2635669474999999,0.12417999125,-2.086023223507625,True,-2.008023675937981,0.14002339029601224,-0.25349319719665403,0.018798664052224103,6.97319418958569,-0.077999547569644
2,121.055475,14.40794,2021,11,10,-0.1355152256249999,0.252231713125,-1.3774071174209102,True,-1.3669276699123438,0.05689553682555641,-0.132858078225987,0.014502038550368086,4.162293154048518,-0.01047944750856633
2,121.055475,14.40794,2021,12,11,-0.1228642718749999,0.2648826668749999,-1.328468317555383,True,-1.2990681473157442,0.06933349688141491,-0.11496106786992777,0.01891319832795753,5.3371716506696165,-0.029400170239638923
